pax,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE
57,15,302,35,30,8,1659,115,10,0,0,0,0,0,0,302,1667,55,FALSE
58,15,143,20,30,84,0,1828,10,0,0,0,0,0,0,143,84,55,FALSE
59,15,232,20,30,101,0,1849,10,0,0,0,0,0,0,232,101,55,FALSE
60,15,12,20,30,65,0,1860,10,0,0,0,0,0,0,12,65,55,FALSE
61,15,182,35,30,65,1698,162,10,0,0,0,0,0,0,182,1763,55,FALSE
62,15,77,20,30,0,0,1889,10,0,0,0,0,0,0,77,0,55,FALSE
63,15,198,20,30,51,0,1914,10,0,0,0,0,0,0,198,51,55,FALSE
64,15,290,20,30,258,116,1928,10,0,0,0,0,0,0,290,374,55,FALSE
65,15,668,20,30,114,16,1947,10,0,0,0,0,0,0,668,130,55,FALSE
66,15,116,20,30,23,0,1978,10,0,0,0,0,0,0,116,23,55,FALSE
67,15,501,35,30,339,1947,36,10,0,0,0,0,0,0,501,2286,55,FALSE
68,15,299,20,30,90,222,2037,10,0,0,0,0,0,0,299,312,55,FALSE
69,15,582,20,30,62,255,2059,10,0,0,0,0,0,0,582,317,55,FALSE
70,15,536,35,30,22,1928,136,10,0,0,0,0,0,0,536,1950,55,FALSE
71,15,163,20,30,25,0,2081,10,0,0,0,0,0,0,163,25,55,FALSE
72,15,382,20,30,142,42,2085,10,0,0,0,0,0,0,382,184,55,FALSE
73,15,177,20,30,196,17,2109,10,0,0,0,0,0,0,177,213,55,FALSE
74,15,485,20,30,45,307,2132,10,0,0,0,0,0,0,485,352,55,FALSE
75,15,147,20,30,74,0,2142,10,0,0,0,0,0,0,147,74,55,FALSE
76,15,396,35,30,48,2109,37,10,0,0,0,0,0,0,396,2157,55,FALSE
77,15,366,20,30,80,0,2179,10,0,0,0,0,0,0,366,80,55,FALSE
78,15,175,20,30,50,0,2180,10,0,0,0,0,0,0,175,50,55,FALSE
79,15,489,20,30,184,0,2207,10,0,0,0,0,0,0,489,184,55,FALSE
80,15,280,35,20,200,2234,65,10,0,0,0,0,0,0,280,2434,45,FALSE
81,15,399,20,30,108,15,2218,10,0,0,0,0,0,0,399,123,55,FALSE
82,15,480,35,22,0,2045,199,10,0,0,0,0,0,0,480,2045,47,FALSE
83,15,298,20,30,81,0,2260,10,0,0,0,0,0,0,298,81,55,FALSE
84,15,166,20,30,51,0,2260,10,0,0,0,0,0,0,166,51,55,FALSE
85,15,485,35,30,271,2218,35,10,0,0,0,0,0,0,485,2489,55,FALSE
86,15,225,20,30,36,171,2271,10,0,0,0,0,0,0,225,207,55,FALSE
87,15,443,35,30,25,2183,208,10,0,0,0,0,0,0,443,2208,55,FALSE
88,15,449,35,30,198,2236,43,10,0,0,0,0,0,0,449,2434,55,FALSE
89,15,120,20,30,58,0,2317,10,0,0,0,0,0,0,120,58,55,FALSE
